akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;RMSPropconst;RMSProprate;MSE;R2;TrainSteps;Time_s
relu;(100, 50, 25);0;0.001;l2;0.001;16;1.00E-05;0.8;0.025606979;-0.07878178;506;0.37
relu;(100, 100, 100, 50);0.2;0.001;l2;0.01;16;0.0001;0.99;0.025615114;-0.079124493;506;1.31
relu;(100, 50, 25);0.2;0.001;l2;0.01;16;0.0001;0.9;0.025623326;-0.079470441;506;1.3
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;16;1.00E-06;0.9;0.025626838;-0.07961839;506;0.59
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;32;0.0001;0.99;0.025643381;-0.080315311;506;1.58
relu;(50, 25);0;0.03;l1;0.01;32;1.00E-06;0.8;0.025644757;-0.080373271;506;0.33
relu;(50, 25);0;0.003;l2;0.001;32;0.0001;0.99;0.025655599;-0.080830062;506;0.28
relu;(100, 50, 25);0;0.003;l2;1.00E-05;32;0.0001;0.99;0.025655846;-0.080840467;506;0.39
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;32;1.00E-06;0.99;0.02567918;-0.081823473;506;1.56
relu;(50, 25);0;0.001;l1;0.01;32;0.0001;0.99;0.025679597;-0.081841055;506;0.4
relu;(50, 25);0;0.001;l2;1.00E-05;64;1.00E-05;0.9;0.025686289;-0.082122969;504;0.32
relu;(100, 50, 25);0.2;0.001;l2;0.01;16;1.00E-05;0.99;0.025708124;-0.083042857;506;1.63
relu;(50, 25);0.2;0.03;l2;0.01;64;1.00E-06;0.99;0.025709979;-0.083121004;504;0.39
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;32;0.0001;0.9;0.025713921;-0.083287064;506;0.76
relu;(50, 25);0;0.03;l2;0.001;32;1.00E-06;0.9;0.025714565;-0.08331421;506;0.3
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;32;0.0001;0.9;0.025716715;-0.08340477;506;1.29
relu;(50, 25);0;0.03;l1;0.001;64;1.00E-05;0.99;0.025718506;-0.083480215;504;0.37
relu;(100, 50, 25);0;0.003;l2;0.001;64;0.0001;0.8;0.025719583;-0.083525595;504;1.64
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;1.00E-05;0.99;0.025725368;-0.083769307;506;2.78
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;16;1.00E-06;0.9;0.025737096;-0.08426338;506;1.48
relu;(100, 50, 25);0.2;0.03;l1;0.01;64;0.0001;0.8;0.025737265;-0.084270506;504;2.65
relu;(100, 50, 25);0;0.001;l1;0.01;32;0.0001;0.99;0.025757079;-0.085105235;506;1.18
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;16;1.00E-06;0.99;0.02575993;-0.085225345;506;1.99
relu;(100, 100, 100, 50);0;0.03;l1;0.001;32;1.00E-05;0.9;0.025768363;-0.085580607;506;2.45
relu;(100, 100, 100, 50);0.2;0.003;l1;0.001;64;0.0001;0.99;0.025776186;-0.085910204;504;1.16
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;16;1.00E-06;0.8;0.025789663;-0.086477947;506;0.58
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;16;1.00E-06;0.8;0.025791064;-0.086536963;506;2.01
relu;(100, 50, 25);0;0.001;l2;0.001;16;1.00E-06;0.8;0.02583357;-0.088327696;506;0.32
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;0.0001;0.99;0.025834429;-0.08836387;504;0.4
relu;(50, 25);0;0.03;l2;0.001;16;1.00E-06;0.99;0.025848741;-0.0889668;506;0.25
relu;(50, 25);0.2;0.03;l2;0.001;16;1.00E-05;0.99;0.025861587;-0.089507999;506;0.37
relu;(50, 25);0.2;0.03;l1;1.00E-05;64;1.00E-06;0.99;0.025865091;-0.089655597;504;0.43
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;16;1.00E-05;0.8;0.025878969;-0.090240273;506;1.21
relu;(50, 25);0;0.001;l2;0.001;64;1.00E-06;0.9;0.025888877;-0.090657671;504;0.32
relu;(100, 50, 25);0;0.003;l1;1.00E-05;64;1.00E-05;0.9;0.025901122;-0.091173562;504;1.63
relu;(100, 100, 100, 50);0.2;0.003;l1;0.001;64;1.00E-06;0.99;0.025906377;-0.091394949;504;1.28
relu;(50, 25);0;0.003;l2;1.00E-05;32;0.0001;0.8;0.025933966;-0.092557232;506;0.29
relu;(100, 50, 25);0;0.003;l2;0.001;32;0.0001;0.8;0.025936517;-0.092664671;506;0.72
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;16;0.0001;0.8;0.025941716;-0.092883716;506;1.32
relu;(100, 50, 25);0;0.001;l2;0.001;64;0.0001;0.99;0.025945379;-0.093038033;504;1.45
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;32;1.00E-05;0.99;0.025946723;-0.093094649;506;0.7
relu;(100, 50, 25);0.2;0.03;l2;0.01;64;1.00E-06;0.9;0.025963226;-0.093789879;504;2.27
relu;(100, 50, 25);0;0.03;l2;1.00E-05;32;1.00E-06;0.99;0.025970425;-0.094093165;506;1.26
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;16;1.00E-05;0.99;0.025972814;-0.094193826;506;1.17
relu;(50, 25);0;0.003;l1;1.00E-05;16;1.00E-06;0.8;0.025987738;-0.094822555;506;0.31
relu;(50, 25);0;0.003;l2;1.00E-05;64;0.0001;0.8;0.025994861;-0.095122617;504;0.31
relu;(50, 25);0.2;0.03;l1;0.01;32;1.00E-06;0.9;0.025999461;-0.095316397;506;0.38
relu;(50, 25);0;0.001;l1;1.00E-05;64;0.0001;0.8;0.02600457;-0.095531649;504;0.33
relu;(100, 50, 25);0.2;0.003;l1;0.001;32;0.0001;0.99;0.026013108;-0.095891354;506;1.07
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;0.0001;0.9;0.026023642;-0.096335127;506;2.47
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;1.00E-06;0.8;0.026030731;-0.096633762;504;0.43
relu;(50, 25);0.2;0.001;l1;1.00E-05;32;0.0001;0.8;0.026045827;-0.097269745;506;0.36
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;64;0.0001;0.8;0.026048802;-0.097395057;504;1.75
relu;(100, 100, 100, 50);0;0.001;l1;0.01;16;1.00E-06;0.8;0.026053162;-0.097578742;506;2.45
relu;(100, 100, 100, 50);0.2;0.03;l1;0.001;64;1.00E-05;0.99;0.026057202;-0.097748957;504;1.09
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;32;1.00E-06;0.8;0.026068836;-0.098239088;506;1.82
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;64;1.00E-05;0.9;0.026070894;-0.098325788;504;1.07
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;16;0.0001;0.8;0.026077259;-0.098593913;506;1.65
relu;(100, 50, 25);0;0.001;l2;1.00E-05;64;0.0001;0.9;0.02609301;-0.099257467;504;0.46
relu;(100, 100, 100, 50);0;0.03;l2;0.01;32;1.00E-05;0.99;0.026096585;-0.099408088;506;0.7
relu;(50, 25);0;0.001;l1;1.00E-05;32;0.0001;0.99;0.026102175;-0.099643585;506;0.29
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;32;0.0001;0.9;0.026114935;-0.100181157;506;0.64
relu;(100, 50, 25);0;0.03;l2;0.01;16;1.00E-05;0.8;0.026116505;-0.100247274;506;1.13
relu;(50, 25);0;0.003;l2;0.001;64;0.0001;0.8;0.026118781;-0.100343166;504;0.31
relu;(50, 25);0;0.001;l2;0.001;16;1.00E-06;0.8;0.026121378;-0.100452592;506;0.28
relu;(100, 100, 100, 50);0.2;0.03;l1;0.001;16;1.00E-05;0.8;0.026123839;-0.100556256;506;0.69
relu;(100, 50, 25);0.2;0.003;l2;0.001;16;1.00E-05;0.99;0.026132624;-0.100926379;506;1.35
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;32;1.00E-06;0.9;0.026149165;-0.101623203;506;1.41
relu;(50, 25);0;0.003;l1;0.01;16;0.0001;0.8;0.026150665;-0.101686417;506;0.29
relu;(100, 50, 25);0;0.003;l1;1.00E-05;64;1.00E-06;0.9;0.026159438;-0.102055998;504;1.32
relu;(50, 25);0;0.03;l1;1.00E-05;32;0.0001;0.99;0.026196593;-0.103621283;506;0.33
relu;(50, 25);0;0.001;l2;1.00E-05;32;1.00E-06;0.8;0.02620302;-0.103892023;506;0.29
relu;(50, 25);0.2;0.03;l1;0.01;64;1.00E-05;0.9;0.026207089;-0.104063445;504;0.4
relu;(50, 25);0.2;0.03;l1;0.001;32;1.00E-06;0.8;0.026214224;-0.104364053;506;0.41
relu;(50, 25);0;0.001;l1;1.00E-05;32;0.0001;0.8;0.026238699;-0.10539513;506;0.33
relu;(50, 25);0;0.001;l1;1.00E-05;16;1.00E-06;0.99;0.026239027;-0.105408946;506;0.29
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;32;0.0001;0.8;0.026249024;-0.105830094;506;1.69
relu;(50, 25);0;0.003;l1;1.00E-05;32;0.0001;0.9;0.026284559;-0.107327147;506;0.31
relu;(50, 25);0;0.003;l1;0.01;16;1.00E-05;0.9;0.026300917;-0.108016296;506;0.24
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;32;0.0001;0.99;0.026304706;-0.108175903;506;1.54
relu;(50, 25);0.2;0.03;l2;0.001;16;1.00E-06;0.99;0.026310748;-0.108430429;506;0.34
relu;(50, 25);0.2;0.003;l2;0.01;32;1.00E-06;0.99;0.026311248;-0.108451493;506;0.26
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;32;0.0001;0.99;0.026312018;-0.108483941;506;0.76
relu;(100, 50, 25);0.2;0.001;l2;0.001;64;0.0001;0.9;0.02633633;-0.109508157;504;2.05
relu;(100, 50, 25);0.2;0.001;l2;0.01;32;0.0001;0.8;0.02634939;-0.11005837;506;1.67
relu;(50, 25);0;0.001;l1;0.001;64;0.0001;0.99;0.026350928;-0.110123176;504;0.34
relu;(100, 50, 25);0.2;0.003;l1;1.00E-05;16;1.00E-05;0.9;0.026357841;-0.110414419;506;0.98
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;32;1.00E-06;0.9;0.026388941;-0.111724608;506;1.63
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;1.00E-06;0.9;0.026435391;-0.113681457;506;2.49
relu;(50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.9;0.026524409;-0.117431633;506;0.29
relu;(100, 50, 25);0.2;0.03;l2;1.00E-05;16;1.00E-05;0.99;0.026528521;-0.117604861;506;1.6
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;1.00E-06;0.8;0.026546035;-0.118342715;504;2.45
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;16;1.00E-06;0.99;0.026575541;-0.11958574;506;1.48
relu;(100, 50, 25);0;0.001;l1;1.00E-05;16;1.00E-05;0.8;0.02658046;-0.119792989;506;0.4
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;64;0.0001;0.99;0.026626399;-0.121728326;504;1.11
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;64;0.0001;0.9;0.026646412;-0.122571424;504;1.88
relu;(50, 25);0;0.001;l2;1.00E-05;64;0.0001;0.8;0.026665243;-0.123364771;504;0.35
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;64;1.00E-06;0.8;0.026676155;-0.123824462;504;1.27
relu;(50, 25);0;0.001;l2;1.00E-05;32;1.00E-06;0.9;0.026679118;-0.123949306;506;0.33
relu;(100, 100, 100, 50);0.2;0.03;l1;1.00E-05;64;0.0001;0.99;0.026698496;-0.124765669;504;0.94
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;32;0.0001;0.8;0.026703411;-0.124972703;506;1.42
relu;(50, 25);0;0.001;l1;1.00E-05;64;1.00E-05;0.8;0.026716101;-0.125507346;504;0.35
relu;(50, 25);0;0.001;l2;1.00E-05;32;1.00E-06;0.99;0.026721852;-0.125749614;506;0.31
relu;(100, 50, 25);0;0.001;l1;1.00E-05;16;1.00E-05;0.99;0.026723642;-0.125825039;506;0.36
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;16;0.0001;0.8;0.026728822;-0.126043248;506;0.58
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;64;0.0001;0.99;0.026739769;-0.126504417;504;2.54
relu;(50, 25);0;0.001;l2;1.00E-05;16;0.0001;0.99;0.026740194;-0.126522341;506;0.3
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;1.00E-05;0.8;0.026758671;-0.127300733;506;2.32
relu;(100, 100, 100, 50);0.2;0.003;l1;1.00E-05;64;1.00E-06;0.8;0.02679843;-0.12897571;504;1.01
relu;(50, 25);0;0.003;l1;1.00E-05;64;1.00E-06;0.8;0.026814075;-0.129634832;504;0.36
relu;(100, 50, 25);0;0.03;l1;0.01;32;1.00E-06;0.99;0.02683135;-0.130362603;506;1.22
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;64;1.00E-06;0.99;0.026846793;-0.13101319;504;1.12
relu;(50, 25);0;0.001;l1;1.00E-05;16;0.0001;0.8;0.02685985;-0.131563231;506;0.29
relu;(100, 50, 25);0;0.001;l1;1.00E-05;32;0.0001;0.99;0.02687243;-0.13209322;506;0.59
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;1.00E-05;0.9;0.026875224;-0.132210934;504;2.14
relu;(100, 100, 100, 50);0.2;0.003;l1;0.01;16;0.0001;0.8;0.026884008;-0.132581004;506;0.7
relu;(100, 50, 25);0;0.003;l1;1.00E-05;32;0.0001;0.9;0.026902931;-0.133378191;506;1.23
relu;(50, 25);0;0.003;l2;1.00E-05;16;0.0001;0.9;0.02690434;-0.133437537;506;0.27
relu;(100, 50, 25);0.2;0.001;l2;0.001;16;0.0001;0.8;0.02692631;-0.134363099;506;1.55
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;64;0.0001;0.9;0.026957017;-0.135656749;504;1.6
relu;(50, 25);0.2;0.001;l1;0.001;64;0.0001;0.99;0.026958292;-0.135710465;504;0.46
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;0.0001;0.9;0.026967451;-0.136096291;506;2.16
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;1.00E-05;0.99;0.026974376;-0.136388046;506;0.39
relu;(50, 25);0;0.001;l2;1.00E-05;64;1.00E-05;0.8;0.026976437;-0.136474898;504;0.36
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;32;1.00E-05;0.9;0.026998133;-0.137388892;506;2.44
relu;(50, 25);0;0.001;l1;1.00E-05;32;1.00E-06;0.9;0.027033883;-0.138894983;506;0.3
relu;(100, 50, 25);0;0.001;l2;0.001;32;0.0001;0.9;0.02704108;-0.139198168;506;0.5
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;64;1.00E-06;0.8;0.027046081;-0.139408864;504;1.86
relu;(100, 100, 100, 50);0.2;0.03;l1;0.001;32;0.0001;0.99;0.027051192;-0.139624195;506;0.81
relu;(50, 25);0;0.001;l1;1.00E-05;16;1.00E-05;0.8;0.027055149;-0.139790889;506;0.27
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;64;0.0001;0.9;0.027056415;-0.139844215;504;1.7
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;16;1.00E-06;0.8;0.027060371;-0.140010863;506;1.19
relu;(50, 25);0;0.03;l2;0.01;16;1.00E-06;0.99;0.027065199;-0.140214285;506;0.23
relu;(50, 25);0.2;0.001;l1;1.00E-05;32;0.0001;0.99;0.027068878;-0.140369252;506;0.39
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;16;0.0001;0.9;0.02707697;-0.140710184;506;1.22
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;1.00E-05;0.8;0.027091672;-0.141329561;506;2.3
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;64;1.00E-06;0.9;0.027139822;-0.143358011;504;1.26
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;1.00E-05;0.8;0.027155851;-0.144033291;504;2.56
relu;(100, 50, 25);0;0.001;l2;0.001;32;0.0001;0.8;0.02715995;-0.144205991;506;0.44
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;32;1.00E-06;0.99;0.027164207;-0.144385319;506;0.71
relu;(50, 25);0;0.001;l2;0.001;32;0.0001;0.9;0.027179616;-0.145034473;506;0.27
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;32;0.0001;0.8;0.02719918;-0.145858706;506;2.65
relu;(50, 25);0;0.001;l1;1.00E-05;64;0.0001;0.9;0.027223194;-0.146870377;504;0.36
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;1.00E-05;0.99;0.027235156;-0.147374317;504;2.64
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;32;1.00E-06;0.99;0.027290722;-0.149715203;506;1.38
relu;(50, 25);0;0.001;l1;0.01;64;1.00E-06;0.9;0.027333679;-0.151524903;504;0.43
relu;(100, 50, 25);0;0.003;l2;1.00E-05;16;1.00E-06;0.8;0.027380023;-0.153477328;506;0.31
relu;(50, 25);0;0.03;l2;1.00E-05;64;1.00E-06;0.99;0.02746934;-0.157240095;504;0.3
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;64;0.0001;0.8;0.027477366;-0.157578228;504;1.57
relu;(100, 50, 25);0;0.001;l2;0.001;16;0.0001;0.9;0.027487099;-0.15798827;506;0.34
relu;(100, 100, 100, 50);0;0.001;l2;0.001;64;1.00E-05;0.9;0.027505967;-0.158783158;504;2.64
relu;(100, 100, 100, 50);0;0.03;l2;0.001;16;1.00E-05;0.99;0.02751525;-0.159174222;506;0.65
relu;(50, 25);0;0.001;l2;1.00E-05;32;1.00E-05;0.9;0.027519928;-0.159371311;506;0.34
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;16;1.00E-05;0.9;0.027541392;-0.160275556;506;1.19
relu;(100, 100, 100, 50);0;0.03;l1;1.00E-05;64;1.00E-05;0.99;0.027545681;-0.160456226;504;3.09
relu;(100, 50, 25);0;0.003;l1;1.00E-05;32;0.0001;0.8;0.027573487;-0.161627643;506;1.34
relu;(100, 100, 100, 50);0.2;0.003;l2;0.001;16;1.00E-06;0.99;0.0276026;-0.162854123;506;0.7
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;64;0.0001;0.9;0.027609058;-0.163126224;504;1.72
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;0.0001;0.99;0.027616855;-0.163454674;506;2.22
relu;(100, 50, 25);0;0.001;l2;0.001;16;0.0001;0.99;0.02763871;-0.16437539;506;0.36
relu;(50, 25);0;0.001;l1;1.00E-05;16;0.0001;0.99;0.027644661;-0.164626088;506;0.27
relu;(50, 25);0;0.003;l2;1.00E-05;64;1.00E-05;0.8;0.027651971;-0.164934041;504;0.31
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;16;0.0001;0.99;0.027661123;-0.165319607;506;0.63
relu;(100, 100, 100, 50);0;0.001;l2;0.001;32;1.00E-06;0.99;0.027664108;-0.165445394;506;2.2
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;64;0.0001;0.8;0.027670553;-0.165716904;504;1.7
relu;(100, 100, 100, 50);0;0.001;l2;0.001;16;0.0001;0.8;0.02768091;-0.166153198;506;1.65
relu;(100, 50, 25);0.2;0.003;l1;0.001;64;1.00E-05;0.8;0.027707769;-0.167284743;504;1.87
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;16;1.00E-06;0.99;0.027736958;-0.168514441;506;1.21
relu;(100, 50, 25);0.2;0.001;l1;1.00E-05;32;1.00E-05;0.99;0.02774208;-0.16873023;506;1.6
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;0.0001;0.9;0.027751953;-0.169146127;504;2.45
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;32;1.00E-05;0.8;0.027757631;-0.169385366;506;0.73
relu;(50, 25);0;0.001;l1;1.00E-05;16;1.00E-06;0.9;0.027758579;-0.169425298;506;0.29
relu;(100, 100, 100, 50);0.2;0.03;l2;1.00E-05;16;0.0001;0.99;0.027776439;-0.170177699;506;0.59
relu;(100, 100, 100, 50);0;0.003;l1;1.00E-05;64;0.0001;0.8;0.027816161;-0.171851127;504;3.06
relu;(50, 25);0;0.003;l2;0.001;64;0.0001;0.99;0.027834571;-0.172626723;504;0.3
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;0.0001;0.99;0.027837362;-0.172744303;506;0.31
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;16;1.00E-06;0.99;0.027901507;-0.175446608;506;1.2
relu;(50, 25);0;0.003;l1;1.00E-05;64;0.0001;0.9;0.027913176;-0.175938231;504;0.34
relu;(50, 25);0.2;0.001;l2;1.00E-05;16;0.0001;0.99;0.027934807;-0.176849493;506;0.29
relu;(100, 50, 25);0;0.001;l1;1.00E-05;16;0.0001;0.99;0.027951613;-0.177557512;506;0.4
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;1.00E-06;0.99;0.027954914;-0.177696565;504;2.13
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;32;1.00E-06;0.8;0.027961187;-0.17796084;506;1.33
relu;(100, 50, 25);0;0.001;l2;1.00E-05;16;0.0001;0.99;0.028005373;-0.179822334;506;0.33
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;32;1.00E-06;0.99;0.028006449;-0.179867655;506;0.74
relu;(100, 50, 25);0;0.003;l2;1.00E-05;32;1.00E-05;0.9;0.028081629;-0.183034883;506;0.34
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;32;1.00E-06;0.8;0.028096624;-0.183666594;506;0.67
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;64;1.00E-05;0.99;0.028141166;-0.18554306;504;1.73
relu;(100, 100, 100, 50);0.2;0.03;l1;0.01;16;1.00E-05;0.99;0.028154431;-0.186101908;506;0.65
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;1.00E-05;0.8;0.028182019;-0.187264154;506;2.26
relu;(50, 25);0;0.03;l2;0.001;32;1.00E-05;0.9;0.028210699;-0.188472374;506;0.3
relu;(100, 50, 25);0;0.003;l1;1.00E-05;64;0.0001;0.8;0.028218783;-0.18881294;504;1.6
relu;(50, 25);0;0.003;l2;1.00E-05;32;1.00E-05;0.99;0.028239318;-0.189678049;506;0.29
relu;(100, 50, 25);0.2;0.001;l1;0.001;16;0.0001;0.99;0.028306376;-0.192503105;506;1.46
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;16;0.0001;0.99;0.028357865;-0.194672252;506;2.31
relu;(100, 100, 100, 50);0.2;0.03;l1;0.001;16;1.00E-05;0.99;0.028398692;-0.196392241;506;0.64
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;16;1.00E-05;0.99;0.028399264;-0.196416323;506;0.56
relu;(100, 50, 25);0;0.001;l1;1.00E-05;32;1.00E-05;0.9;0.02843261;-0.197821149;506;1.11
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;16;1.00E-05;0.8;0.02847442;-0.199582544;506;1.4
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;64;1.00E-06;0.9;0.02848829;-0.200166886;504;2.31
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;32;1.00E-05;0.99;0.02852441;-0.201688563;506;1.5
relu;(100, 100, 100, 50);0;0.003;l1;0.01;64;0.0001;0.8;0.028540988;-0.202386966;504;2.84
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;16;0.0001;0.8;0.028542922;-0.202468437;506;2.18
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;32;0.0001;0.9;0.02857059;-0.20363405;506;1.87
relu;(50, 25);0;0.001;l2;0.001;16;1.00E-05;0.99;0.028591587;-0.2045186;506;0.29
relu;(100, 50, 25);0;0.001;l2;1.00E-05;32;1.00E-05;0.9;0.02859359;-0.204602988;506;0.27
relu;(50, 25);0;0.001;l1;0.01;16;0.0001;0.99;0.028610638;-0.205321212;506;0.46
relu;(100, 100, 100, 50);0.2;0.001;l2;1.00E-05;64;1.00E-06;0.99;0.028611054;-0.205338733;504;1.66
relu;(50, 25);0;0.001;l2;1.00E-05;64;1.00E-06;0.9;0.028683631;-0.208396281;504;0.35
relu;(100, 50, 25);0;0.001;l2;0.001;64;1.00E-06;0.99;0.028685589;-0.208478757;504;1.06
relu;(50, 25);0;0.001;l2;0.001;32;1.00E-06;0.99;0.028725351;-0.210153878;506;0.21
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;64;0.0001;0.99;0.028728227;-0.210275018;504;0.93
relu;(100, 100, 100, 50);0;0.001;l1;1.00E-05;32;0.0001;0.99;0.028743108;-0.210901964;506;2.13
relu;(100, 100, 100, 50);0;0.03;l1;0.01;16;1.00E-05;0.99;0.028781821;-0.212532857;506;1.62
relu;(100, 50, 25);0;0.001;l1;1.00E-05;64;1.00E-05;0.9;0.028791152;-0.212925954;504;0.71
relu;(50, 25);0;0.001;l2;0.001;64;0.0001;0.8;0.028801358;-0.21335592;504;0.32
relu;(100, 100, 100, 50);0.2;0.001;l1;0.001;32;0.0001;0.9;0.028811731;-0.213792931;506;1.44
relu;(100, 100, 100, 50);0.2;0.003;l2;1.00E-05;64;1.00E-06;0.99;0.028829849;-0.214556212;504;0.85
relu;(100, 50, 25);0;0.001;l2;0.001;32;0.0001;0.99;0.028865037;-0.216038646;506;0.49
relu;(50, 25);0;0.001;l2;1.00E-05;16;1.00E-06;0.9;0.028909808;-0.217924753;506;0.2
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;64;0.0001;0.99;0.02892425;-0.218533155;504;1.74
relu;(100, 100, 100, 50);0;0.001;l2;1.00E-05;64;0.0001;0.8;0.028995216;-0.221522878;504;2.69
relu;(100, 50, 25);0.2;0.003;l2;1.00E-05;16;0.0001;0.9;0.029003974;-0.221891808;506;1.24
relu;(100, 50, 25);0.2;0.003;l1;1.00E-05;64;1.00E-06;0.99;0.029006608;-0.222002795;504;1.66
relu;(50, 25);0;0.001;l1;1.00E-05;16;1.00E-05;0.9;0.029090858;-0.225552113;506;0.27
relu;(50, 25);0.2;0.001;l1;0.001;16;0.0001;0.8;0.029157655;-0.228366172;506;0.34
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;32;1.00E-05;0.9;0.02918878;-0.22967742;506;2.09
relu;(50, 25);0;0.001;l2;0.001;32;0.0001;0.8;0.029216917;-0.230862768;506;0.28
relu;(100, 100, 100, 50);0.2;0.03;l2;0.001;32;1.00E-05;0.9;0.029223296;-0.231131502;506;0.63
relu;(100, 100, 100, 50);0.2;0.001;l1;1.00E-05;16;0.0001;0.8;0.029225147;-0.231209489;506;1.54
relu;(100, 100, 100, 50);0;0.003;l2;1.00E-05;16;0.0001;0.8;0.029238164;-0.23175786;506;1.9
relu;(100, 50, 25);0.2;0.001;l2;1.00E-05;32;1.00E-05;0.9;0.029243924;-0.232000521;506;1.58
relu;(50, 25);0;0.001;l2;1.00E-05;16;0.0001;0.8;0.029249557;-0.232237861;506;0.29
relu;(100, 50, 25);0.2;0.03;l1;1.00E-05;16;1.00E-06;0.99;0.029419285;-0.239388211;506;1.31
relu;(50, 25);0;0.003;l1;1.00E-05;64;0.0001;0.8;0.029566915;-0.245607659;504;0.35
relu;(100, 100, 100, 50);0.2;0.001;l2;0.001;16;1.00E-06;0.99;0.029682754;-0.250487772;506;1.24
