akt;hiddenlayer;dropout;eta;regul;regulrate;batchsize;RMSPropconst;RMSProprate;MSE;R2;TrainSteps;Time_s
sigmoid;(100, 100, 100, 50);0;0.01;l1;0.001;32;0.0001;0.8;0.020941252;-7.70E-05;610;40.45
relu;(100, 50, 25);0;0.003;l1;0.01;16;1.00E-05;0.99;0.020941254;-7.71E-05;732;5.64
sigmoid;(100, 50, 25);0;0.03;l1;0.01;16;1.00E-06;0.99;0.020941258;-7.73E-05;732;26.41
relu;(100, 100, 100, 50);0.1;0.03;l2;0.001;16;1.00E-06;0.9;0.020941258;-7.73E-05;732;11.56
sigmoid;(100, 50, 25);0.1;0.01;l1;0.01;16;0.0001;0.99;0.020941259;-7.74E-05;732;29.94
sigmoid;(100, 100, 100, 50);0.3;0.01;l2;1.00E-05;32;0.0001;0.9;0.02094126;-7.74E-05;610;27.51
sigmoid;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;64;0.0001;0.8;0.020941263;-7.76E-05;549;25.96
sigmoid;(100, 50, 25);0.3;0.03;l2;0.001;32;0.0001;0.8;0.020941265;-7.76E-05;610;25.55
sigmoid;(100, 100, 100, 50);0.3;0.001;l1;1.00E-05;16;1.00E-05;0.9;0.020941308;-7.97E-05;732;31.17
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;0.001;16;0.0001;0.9;0.020941311;-7.98E-05;732;32.93
relu;(100, 50, 25);0.1;0.01;l1;0.01;64;1.00E-06;0.99;0.020941316;-8.01E-05;549;3.71
sigmoid;(100, 50, 25);0.1;0.003;l1;0.01;64;0.0001;0.8;0.020941317;-8.01E-05;549;26.14
relu;(100, 50, 25);0;0.01;l1;0.01;64;1.00E-05;0.9;0.020941318;-8.02E-05;549;5.14
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;16;0.0001;0.8;0.02094133;-8.08E-05;732;31.57
relu;(100, 100, 100, 50);0.1;0.003;l1;0.01;16;0.0001;0.99;0.020941333;-8.09E-05;732;6.91
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;0.001;16;1.00E-06;0.8;0.020941333;-8.09E-05;732;35.28
sigmoid;(100, 100, 100, 50);0.3;0.03;l2;0.001;32;1.00E-06;0.9;0.020941334;-8.09E-05;610;44.16
sigmoid;(100, 50, 25);0;0.001;l1;0.001;32;1.00E-06;0.9;0.020941335;-8.10E-05;610;26
sigmoid;(100, 50, 25);0.3;0.03;l1;0.001;32;1.00E-06;0.9;0.020941335;-8.10E-05;610;32.08
sigmoid;(100, 100, 100, 50);0;0.01;l1;0.01;16;1.00E-06;0.8;0.020941337;-8.11E-05;732;43.49
sigmoid;(100, 50, 25);0.3;0.03;l2;1.00E-05;16;1.00E-06;0.99;0.020941338;-8.11E-05;732;35.61
sigmoid;(100, 100, 100, 50);0;0.01;l2;1.00E-05;64;1.00E-06;0.8;0.020941342;-8.13E-05;549;37.79
sigmoid;(100, 100, 100, 50);0.3;0.03;l2;0.01;16;1.00E-05;0.9;0.020941347;-8.16E-05;732;52.39
relu;(50, 25);0.3;0.03;l1;0.01;16;1.00E-05;0.8;0.020941352;-8.18E-05;732;2.4
sigmoid;(100, 50, 25);0.1;0.001;l2;0.01;32;1.00E-05;0.8;0.020941354;-8.19E-05;610;27.66
sigmoid;(100, 100, 100, 50);0.3;0.003;l2;1.00E-05;64;1.00E-06;0.8;0.020941368;-8.25E-05;549;27.3
sigmoid;(100, 100, 100, 50);0;0.01;l2;0.001;64;1.00E-06;0.8;0.02094137;-8.27E-05;549;38.97
sigmoid;(100, 100, 100, 50);0.1;0.001;l2;0.01;32;1.00E-06;0.9;0.020941374;-8.28E-05;610;27.51
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;0.001;64;0.0001;0.99;0.020941383;-8.33E-05;549;29.88
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;0.001;32;1.00E-06;0.8;0.020941384;-8.33E-05;610;29.14
relu;(100, 50, 25);0.3;0.003;l1;0.001;64;0.0001;0.8;0.020941386;-8.34E-05;549;3.82
relu;(100, 50, 25);0.3;0.03;l1;0.001;16;1.00E-05;0.8;0.020941388;-8.35E-05;732;4.81
sigmoid;(100, 100, 100, 50);0;0.003;l2;0.01;32;1.00E-05;0.99;0.020941388;-8.35E-05;610;40.18
sigmoid;(50, 25);0.3;0.03;l2;1.00E-05;64;0.0001;0.99;0.02094139;-8.36E-05;549;11.55
sigmoid;(100, 50, 25);0.3;0.01;l2;1.00E-05;16;0.0001;0.99;0.0209414;-8.41E-05;732;29.56
relu;(100, 100, 100, 50);0;0.001;l1;0.01;16;1.00E-06;0.9;0.020941403;-8.42E-05;732;4.29
sigmoid;(100, 100, 100, 50);0.3;0.003;l2;0.001;64;1.00E-05;0.99;0.020941407;-8.44E-05;549;27.04
sigmoid;(100, 50, 25);0;0.03;l1;0.001;16;1.00E-06;0.8;0.02094141;-8.46E-05;732;26.42
sigmoid;(100, 100, 100, 50);0;0.03;l1;1.00E-05;64;0.0001;0.9;0.020941412;-8.47E-05;549;26.03
sigmoid;(100, 100, 100, 50);0;0.003;l1;0.01;32;0.0001;0.9;0.020941417;-8.49E-05;610;40.37
sigmoid;(100, 100, 100, 50);0;0.001;l2;0.01;32;1.00E-06;0.9;0.02094142;-8.51E-05;610;42.75
sigmoid;(100, 50, 25);0;0.03;l1;0.001;16;1.00E-05;0.9;0.02094142;-8.51E-05;732;28.13
sigmoid;(100, 100, 100, 50);0.3;0.003;l2;1.00E-05;32;1.00E-06;0.99;0.020941428;-8.54E-05;610;28.37
sigmoid;(50, 25);0.1;0.01;l1;0.01;16;1.00E-05;0.8;0.020941429;-8.55E-05;732;13.88
sigmoid;(100, 50, 25);0.1;0.01;l2;0.001;32;1.00E-06;0.9;0.02094143;-8.55E-05;610;25.35
sigmoid;(100, 50, 25);0.3;0.001;l2;0.01;32;0.0001;0.99;0.020941431;-8.56E-05;610;27.37
sigmoid;(100, 100, 100, 50);0.3;0.001;l2;0.001;64;0.0001;0.99;0.020941445;-8.62E-05;549;28.03
relu;(100, 100, 100, 50);0.1;0.003;l1;0.01;64;0.0001;0.9;0.020941446;-8.63E-05;549;5.66
sigmoid;(100, 100, 100, 50);0;0.03;l2;0.001;32;0.0001;0.99;0.020941449;-8.64E-05;610;23.91
sigmoid;(100, 100, 100, 50);0.3;0.001;l1;0.01;64;1.00E-05;0.8;0.02094145;-8.65E-05;549;28.62
sigmoid;(100, 50, 25);0.1;0.03;l2;0.001;64;0.0001;0.9;0.020941455;-8.67E-05;549;25.54
sigmoid;(100, 100, 100, 50);0.1;0.01;l2;0.01;16;1.00E-05;0.9;0.020941466;-8.73E-05;732;33.23
relu;(50, 25);0.1;0.01;l1;0.01;64;1.00E-06;0.8;0.020941468;-8.73E-05;549;1.99
sigmoid;(50, 25);0.3;0.01;l2;0.001;32;0.0001;0.9;0.020941478;-8.78E-05;610;11.9
sigmoid;(100, 50, 25);0.1;0.003;l1;1.00E-05;16;0.0001;0.99;0.020941485;-8.81E-05;732;30.28
sigmoid;(100, 50, 25);0;0.03;l1;0.001;32;0.0001;0.8;0.020941485;-8.81E-05;610;24.27
sigmoid;(50, 25);0.3;0.03;l2;0.001;64;1.00E-05;0.99;0.020941485;-8.81E-05;549;12.49
sigmoid;(100, 50, 25);0;0.03;l2;0.01;64;1.00E-05;0.99;0.020941485;-8.82E-05;549;24.83
sigmoid;(100, 50, 25);0.3;0.01;l1;0.01;64;1.00E-06;0.9;0.020941491;-8.84E-05;549;26.61
sigmoid;(100, 100, 100, 50);0.3;0.001;l2;0.01;16;0.0001;0.8;0.020941499;-8.88E-05;732;34.45
relu;(100, 100, 100, 50);0.1;0.01;l1;0.01;32;1.00E-05;0.8;0.020941499;-8.88E-05;610;6.36
sigmoid;(100, 50, 25);0.1;0.001;l2;0.01;32;1.00E-05;0.99;0.0209415;-8.89E-05;610;25.26
relu;(100, 100, 100, 50);0;0.03;l2;0.01;32;1.00E-05;0.8;0.020941501;-8.89E-05;610;3.5
sigmoid;(100, 100, 100, 50);0.1;0.01;l2;0.001;64;1.00E-06;0.9;0.020941509;-8.93E-05;549;28.93
relu;(100, 100, 100, 50);0;0.003;l1;0.01;16;0.0001;0.99;0.02094152;-8.98E-05;732;4.25
sigmoid;(100, 50, 25);0.3;0.03;l2;0.01;16;1.00E-06;0.8;0.020941525;-9.01E-05;732;31.31
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;0.01;32;1.00E-05;0.9;0.020941529;-9.02E-05;610;30.78
relu;(100, 100, 100, 50);0.1;0.03;l2;0.01;64;1.00E-06;0.8;0.020941534;-9.05E-05;549;9.42
sigmoid;(100, 50, 25);0.1;0.03;l1;0.01;16;1.00E-06;0.99;0.020941542;-9.09E-05;732;29.72
relu;(50, 25);0.3;0.003;l1;0.001;64;1.00E-05;0.8;0.020941547;-9.11E-05;549;1.9
sigmoid;(100, 100, 100, 50);0.1;0.003;l2;1.00E-05;64;1.00E-06;0.99;0.020941548;-9.11E-05;549;28.15
sigmoid;(100, 50, 25);0.1;0.01;l1;0.001;64;1.00E-06;0.9;0.020941551;-9.13E-05;549;25.58
sigmoid;(100, 50, 25);0;0.03;l1;0.01;64;1.00E-06;0.9;0.020941552;-9.13E-05;549;24.47
relu;(100, 100, 100, 50);0.3;0.01;l1;0.001;16;1.00E-06;0.9;0.020941554;-9.14E-05;732;12.78
sigmoid;(100, 50, 25);0.1;0.01;l1;0.01;32;0.0001;0.8;0.020941554;-9.14E-05;610;28.22
sigmoid;(100, 100, 100, 50);0.3;0.01;l1;1.00E-05;32;1.00E-06;0.9;0.02094156;-9.17E-05;610;27.14
sigmoid;(50, 25);0.3;0.01;l1;0.01;64;1.00E-05;0.8;0.020941561;-9.18E-05;549;13.56
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;0.001;16;1.00E-06;0.8;0.020941565;-9.20E-05;732;34
sigmoid;(100, 50, 25);0.3;0.01;l1;0.001;16;1.00E-06;0.8;0.020941567;-9.21E-05;732;28.43
relu;(100, 100, 100, 50);0.3;0.01;l1;0.01;64;1.00E-06;0.9;0.020941576;-9.25E-05;549;10.34
sigmoid;(50, 25);0.3;0.01;l1;0.01;16;0.0001;0.99;0.020941585;-9.29E-05;732;15.63
relu;(50, 25);0.1;0.01;l1;0.01;32;1.00E-05;0.8;0.02094159;-9.32E-05;610;2.09
sigmoid;(100, 100, 100, 50);0;0.003;l1;1.00E-05;16;0.0001;0.9;0.020941616;-9.44E-05;732;30.91
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;64;0.0001;0.8;0.020941629;-9.50E-05;549;30.26
sigmoid;(100, 50, 25);0.3;0.003;l1;0.001;16;1.00E-06;0.99;0.02094163;-9.51E-05;732;29.11
sigmoid;(100, 100, 100, 50);0.3;0.03;l1;0.001;64;1.00E-05;0.99;0.020941638;-9.55E-05;549;46.49
sigmoid;(100, 50, 25);0.1;0.003;l2;0.001;32;0.0001;0.99;0.020941643;-9.57E-05;610;28.08
sigmoid;(100, 100, 100, 50);0.3;0.01;l1;0.001;64;0.0001;0.9;0.020941644;-9.57E-05;549;29.86
sigmoid;(100, 100, 100, 50);0.3;0.001;l1;0.01;32;0.0001;0.9;0.020941645;-9.58E-05;610;29.71
sigmoid;(100, 50, 25);0.3;0.03;l2;0.01;16;1.00E-05;0.8;0.020941646;-9.58E-05;732;32.48
relu;(100, 50, 25);0.1;0.01;l2;0.01;32;1.00E-05;0.8;0.020941655;-9.63E-05;610;3.85
relu;(100, 100, 100, 50);0.3;0.01;l1;0.01;16;1.00E-05;0.99;0.020941671;-9.70E-05;732;12.05
sigmoid;(100, 50, 25);0.3;0.001;l2;0.01;32;1.00E-06;0.9;0.020941675;-9.72E-05;610;26.67
sigmoid;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;64;1.00E-05;0.99;0.020941675;-9.72E-05;549;44.44
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;64;1.00E-05;0.99;0.020941678;-9.74E-05;549;30.02
relu;(100, 50, 25);0;0.01;l1;0.01;64;1.00E-05;0.8;0.020941679;-9.74E-05;549;4.45
relu;(100, 50, 25);0.3;0.003;l1;0.01;64;0.0001;0.8;0.020941685;-9.77E-05;549;3.96
sigmoid;(50, 25);0.1;0.001;l1;0.001;16;1.00E-06;0.9;0.020941686;-9.77E-05;732;13.21
sigmoid;(100, 50, 25);0.3;0.03;l1;0.01;64;1.00E-06;0.9;0.020941686;-9.78E-05;549;36
relu;(100, 100, 100, 50);0.3;0.003;l1;0.001;32;1.00E-06;0.8;0.020941687;-9.78E-05;610;10.47
sigmoid;(100, 50, 25);0.3;0.001;l2;0.001;32;0.0001;0.8;0.020941688;-9.78E-05;610;25.83
sigmoid;(50, 25);0.3;0.03;l1;0.01;64;0.0001;0.99;0.02094169;-9.79E-05;549;11.56
sigmoid;(50, 25);0.3;0.001;l2;0.01;32;1.00E-05;0.9;0.02094169;-9.79E-05;610;11.91
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;0.01;64;1.00E-06;0.8;0.020941692;-9.80E-05;549;29.3
relu;(100, 100, 100, 50);0.1;0.003;l1;0.01;64;1.00E-06;0.8;0.020941697;-9.83E-05;549;6.3
sigmoid;(100, 100, 100, 50);0;0.01;l1;1.00E-05;32;1.00E-05;0.99;0.020941703;-9.86E-05;610;37.46
sigmoid;(100, 100, 100, 50);0;0.03;l1;1.00E-05;16;0.0001;0.99;0.020941709;-9.88E-05;732;29.24
sigmoid;(100, 100, 100, 50);0;0.01;l1;0.001;16;1.00E-05;0.9;0.020941716;-9.92E-05;732;46.08
sigmoid;(100, 50, 25);0;0.03;l2;0.01;64;1.00E-05;0.9;0.020941724;-9.96E-05;549;23.3
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;1.00E-05;16;1.00E-06;0.8;0.020941728;-9.97E-05;732;30.98
relu;(50, 25);0.3;0.003;l1;0.01;64;0.0001;0.8;0.02094173;-9.98E-05;549;1.92
sigmoid;(100, 100, 100, 50);0.3;0.01;l2;0.001;16;0.0001;0.9;0.020941731;-9.99E-05;732;33.01
sigmoid;(100, 100, 100, 50);0.3;0.001;l1;0.001;32;1.00E-06;0.9;0.02094174;-0.000100344;610;28.72
sigmoid;(50, 25);0.1;0.001;l1;0.01;64;1.00E-06;0.8;0.020941744;-0.000100512;549;14.01
sigmoid;(50, 25);0.3;0.001;l1;0.01;32;1.00E-06;0.99;0.020941752;-0.000100894;610;12.76
sigmoid;(100, 50, 25);0.3;0.03;l2;0.01;64;1.00E-05;0.99;0.020941753;-0.000100925;549;12.04
sigmoid;(100, 50, 25);0.3;0.03;l1;1.00E-05;64;0.0001;0.8;0.020941753;-0.000100945;549;30.06
sigmoid;(50, 25);0.3;0.03;l1;0.01;32;0.0001;0.9;0.020941754;-0.000100981;610;12.39
sigmoid;(50, 25);0.1;0.003;l1;0.01;32;1.00E-05;0.8;0.020941757;-0.000101139;610;11.92
relu;(100, 100, 100, 50);0;0.03;l1;0.001;32;1.00E-06;0.8;0.02094176;-0.000101285;610;3.8
sigmoid;(100, 50, 25);0.3;0.001;l1;0.001;64;1.00E-06;0.99;0.020941761;-0.00010132;549;25.62
sigmoid;(100, 100, 100, 50);0;0.01;l2;0.001;64;1.00E-05;0.99;0.020941772;-0.000101852;549;42.15
sigmoid;(50, 25);0.1;0.003;l1;0.001;32;0.0001;0.9;0.020941774;-0.000101971;610;13.32
sigmoid;(100, 50, 25);0.3;0.03;l1;1.00E-05;32;0.0001;0.9;0.020941775;-0.000101987;610;31.16
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;0.01;32;0.0001;0.99;0.020941779;-0.000102167;610;28.11
sigmoid;(100, 50, 25);0.1;0.03;l1;0.001;32;1.00E-05;0.9;0.020941782;-0.000102323;610;27.64
sigmoid;(100, 50, 25);0;0.03;l2;0.001;64;1.00E-06;0.8;0.020941782;-0.000102323;549;21.99
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;1.00E-05;32;0.0001;0.9;0.020941784;-0.000102432;610;27.76
sigmoid;(100, 100, 100, 50);0.1;0.001;l2;0.01;64;1.00E-05;0.8;0.020941792;-0.000102793;549;27.87
relu;(100, 100, 100, 50);0.3;0.003;l1;1.00E-05;32;1.00E-06;0.9;0.020941795;-0.000102964;610;10.08
sigmoid;(100, 100, 100, 50);0;0.001;l2;0.01;32;0.0001;0.99;0.020941796;-0.000103022;610;32.75
sigmoid;(100, 50, 25);0.1;0.003;l2;0.01;16;1.00E-06;0.9;0.020941798;-0.000103108;732;29.62
relu;(50, 25);0.3;0.003;l1;0.01;16;1.00E-05;0.99;0.020941802;-0.000103263;732;2.44
relu;(100, 100, 100, 50);0.3;0.003;l1;0.001;32;1.00E-06;0.9;0.020941806;-0.000103472;610;11.17
sigmoid;(100, 50, 25);0.1;0.001;l1;0.001;16;1.00E-05;0.99;0.020941809;-0.000103644;732;31.13
relu;(100, 100, 100, 50);0.1;0.01;l1;0.001;64;0.0001;0.8;0.020941814;-0.000103882;549;5.43
sigmoid;(100, 100, 100, 50);0.1;0.003;l2;1.00E-05;16;0.0001;0.8;0.020941815;-0.000103902;732;32.15
sigmoid;(100, 50, 25);0.1;0.01;l2;0.001;32;1.00E-06;0.99;0.020941817;-0.000104008;610;24.87
sigmoid;(100, 100, 100, 50);0;0.003;l1;1.00E-05;32;1.00E-05;0.9;0.020941828;-0.00010455;610;27.48
relu;(100, 100, 100, 50);0.3;0.03;l2;0.01;32;0.0001;0.8;0.020941829;-0.000104595;610;5.78
sigmoid;(50, 25);0.3;0.03;l2;0.01;64;1.00E-06;0.99;0.020941841;-0.000105133;549;12.74
relu;(100, 100, 100, 50);0.3;0.01;l2;0.01;64;1.00E-06;0.9;0.020941847;-0.000105457;549;4.88
sigmoid;(100, 50, 25);0.1;0.001;l2;0.01;64;0.0001;0.99;0.020941849;-0.000105552;549;25.23
sigmoid;(100, 100, 100, 50);0.3;0.01;l1;0.001;64;1.00E-05;0.9;0.020941861;-0.000106127;549;31.8
sigmoid;(100, 100, 100, 50);0.1;0.03;l1;0.001;32;0.0001;0.99;0.020941866;-0.000106358;610;30.05
relu;(100, 50, 25);0.1;0.01;l1;0.01;16;1.00E-06;0.8;0.020941868;-0.000106427;732;4.7
sigmoid;(100, 50, 25);0.1;0.03;l1;1.00E-05;16;1.00E-06;0.8;0.020941871;-0.000106569;732;27.9
relu;(100, 50, 25);0.3;0.03;l1;0.001;32;1.00E-05;0.9;0.020941872;-0.000106653;610;4.01
sigmoid;(100, 100, 100, 50);0.3;0.001;l1;1.00E-05;64;1.00E-06;0.99;0.020941878;-0.000106919;549;26.8
relu;(100, 100, 100, 50);0.3;0.03;l1;0.01;16;1.00E-06;0.8;0.020941881;-0.000107078;732;7.58
sigmoid;(100, 100, 100, 50);0;0.003;l2;1.00E-05;64;1.00E-05;0.9;0.020941884;-0.000107207;549;44
relu;(100, 100, 100, 50);0.3;0.03;l1;0.001;16;1.00E-05;0.8;0.020941887;-0.000107351;732;7.7
sigmoid;(100, 50, 25);0;0.01;l1;0.01;64;1.00E-05;0.99;0.020941903;-0.000108115;549;22.64
sigmoid;(100, 50, 25);0;0.003;l1;0.01;32;1.00E-06;0.99;0.020941923;-0.000109066;610;25
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;0.001;32;0.0001;0.8;0.020941932;-0.000109504;610;29.14
sigmoid;(100, 100, 100, 50);0;0.03;l1;1.00E-05;64;1.00E-06;0.8;0.020941939;-0.000109833;549;26.02
sigmoid;(100, 100, 100, 50);0;0.03;l2;0.001;16;1.00E-06;0.8;0.02094195;-0.000110367;732;28.82
sigmoid;(100, 100, 100, 50);0.1;0.01;l1;0.001;32;0.0001;0.9;0.020941954;-0.000110527;610;30.43
sigmoid;(100, 50, 25);0.3;0.01;l1;0.01;64;1.00E-05;0.9;0.020941961;-0.000110867;549;24.49
relu;(100, 100, 100, 50);0.1;0.01;l2;0.01;32;1.00E-06;0.8;0.020941962;-0.000110916;610;5.62
relu;(100, 50, 25);0.1;0.01;l1;0.01;16;1.00E-05;0.8;0.020941967;-0.000111154;732;4.83
relu;(100, 50, 25);0.1;0.03;l1;0.01;32;1.00E-05;0.9;0.020941973;-0.000111429;610;4.12
sigmoid;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;32;0.0001;0.8;0.020941974;-0.000111493;610;46.01
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;0.01;32;0.0001;0.8;0.020941974;-0.000111507;610;29.28
sigmoid;(100, 100, 100, 50);0.3;0.001;l2;0.001;16;1.00E-05;0.99;0.020941979;-0.000111753;732;31.52
sigmoid;(100, 100, 100, 50);0;0.003;l2;0.01;64;1.00E-05;0.8;0.020941983;-0.000111942;549;41.36
sigmoid;(100, 100, 100, 50);0;0.03;l1;0.001;16;0.0001;0.99;0.020941991;-0.000112319;732;29.24
sigmoid;(100, 100, 100, 50);0;0.03;l2;0.01;16;0.0001;0.8;0.020942;-0.000112723;732;29.11
sigmoid;(100, 100, 100, 50);0;0.01;l2;0.001;32;1.00E-05;0.99;0.020942004;-0.000112952;610;34.71
sigmoid;(100, 50, 25);0;0.003;l2;0.01;16;1.00E-05;0.99;0.020942013;-0.000113381;732;26.51
relu;(100, 50, 25);0.1;0.001;l1;0.01;32;1.00E-06;0.9;0.020942021;-0.00011374;610;4.14
sigmoid;(100, 100, 100, 50);0.1;0.03;l2;1.00E-05;16;1.00E-05;0.9;0.020942028;-0.000114094;732;28.49
sigmoid;(100, 50, 25);0.1;0.003;l1;0.01;32;1.00E-05;0.8;0.020942032;-0.000114275;610;24.77
sigmoid;(100, 50, 25);0;0.001;l1;0.001;64;1.00E-05;0.9;0.020942033;-0.000114304;549;23.6
sigmoid;(100, 50, 25);0;0.001;l1;0.001;16;1.00E-06;0.9;0.020942036;-0.000114441;732;25.95
relu;(100, 50, 25);0.3;0.03;l1;0.01;64;1.00E-05;0.9;0.020942038;-0.000114579;549;4.05
sigmoid;(100, 100, 100, 50);0;0.003;l2;0.01;64;1.00E-06;0.99;0.020942046;-0.000114916;549;42
sigmoid;(100, 50, 25);0;0.03;l2;0.001;64;1.00E-06;0.9;0.020942047;-0.000114976;549;25.36
sigmoid;(100, 100, 100, 50);0.1;0.003;l2;0.01;64;1.00E-05;0.9;0.020942048;-0.00011503;549;30.46
relu;(100, 100, 100, 50);0.1;0.03;l2;0.001;16;1.00E-05;0.8;0.020942051;-0.000115162;732;11.85
sigmoid;(100, 100, 100, 50);0;0.003;l2;0.001;32;1.00E-05;0.8;0.020942051;-0.000115182;610;42.27
sigmoid;(100, 50, 25);0.1;0.01;l2;0.01;64;1.00E-05;0.99;0.020942056;-0.000115414;549;24.63
relu;(100, 50, 25);0.3;0.01;l1;0.01;64;0.0001;0.9;0.020942069;-0.000116048;549;3.92
sigmoid;(100, 50, 25);0.1;0.01;l2;0.01;32;1.00E-05;0.99;0.020942069;-0.000116053;610;26.64
sigmoid;(50, 25);0;0.001;l1;0.01;32;1.00E-06;0.99;0.020942072;-0.000116197;610;12.67
sigmoid;(100, 50, 25);0;0.03;l1;1.00E-05;64;1.00E-05;0.8;0.020942075;-0.000116326;549;23.49
sigmoid;(100, 50, 25);0;0.001;l2;0.001;16;0.0001;0.9;0.020942078;-0.000116458;732;25.94
sigmoid;(50, 25);0;0.01;l1;0.001;16;1.00E-06;0.9;0.020942083;-0.000116727;732;12.12
sigmoid;(100, 100, 100, 50);0;0.003;l2;0.01;16;1.00E-05;0.8;0.020942085;-0.000116802;732;46.94
relu;(100, 100, 100, 50);0.3;0.03;l2;1.00E-05;64;0.0001;0.9;0.020942091;-0.000117078;549;5.7
sigmoid;(100, 50, 25);0;0.01;l1;0.01;32;0.0001;0.99;0.020942099;-0.000117466;610;25.86
sigmoid;(100, 50, 25);0.3;0.01;l2;1.00E-05;64;1.00E-05;0.9;0.020942101;-0.000117557;549;25.15
sigmoid;(100, 50, 25);0.3;0.03;l2;0.01;16;1.00E-06;0.9;0.020942103;-0.000117659;732;33.1
sigmoid;(100, 50, 25);0.3;0.01;l1;0.001;16;0.0001;0.8;0.020942108;-0.000117889;732;29.88
sigmoid;(100, 50, 25);0;0.03;l2;1.00E-05;64;1.00E-06;0.8;0.020942114;-0.000118194;549;21.89
sigmoid;(100, 50, 25);0.3;0.003;l2;1.00E-05;64;1.00E-06;0.8;0.020942117;-0.000118334;549;26.12
relu;(100, 50, 25);0.1;0.01;l1;0.01;32;1.00E-06;0.8;0.020942118;-0.000118358;610;3.9
sigmoid;(100, 50, 25);0.1;0.01;l2;0.01;64;0.0001;0.8;0.020942123;-0.000118596;549;25.52
sigmoid;(50, 25);0.1;0.001;l2;0.001;64;0.0001;0.9;0.020942125;-0.00011873;549;12.12
sigmoid;(100, 50, 25);0.1;0.01;l2;0.001;64;0.0001;0.99;0.02094213;-0.000118946;549;24.28
relu;(100, 100, 100, 50);0.3;0.03;l1;1.00E-05;16;1.00E-06;0.8;0.02094213;-0.000118957;732;6.67
relu;(100, 100, 100, 50);0.3;0.03;l1;0.01;16;1.00E-06;0.9;0.020942134;-0.000119159;732;7.6
sigmoid;(100, 50, 25);0.3;0.01;l1;0.01;64;1.00E-06;0.99;0.020942139;-0.000119364;549;27.44
sigmoid;(100, 100, 100, 50);0.1;0.003;l2;0.001;32;1.00E-05;0.9;0.020942141;-0.00011948;610;28.41
sigmoid;(50, 25);0.1;0.003;l1;0.001;16;0.0001;0.8;0.020942154;-0.000120106;732;14.16
sigmoid;(50, 25);0;0.03;l1;0.01;16;0.0001;0.8;0.020942171;-0.000120921;732;14.07
sigmoid;(100, 100, 100, 50);0.3;0.01;l2;0.001;32;0.0001;0.9;0.020942174;-0.000121069;610;28.29
sigmoid;(100, 100, 100, 50);0.1;0.003;l1;1.00E-05;32;1.00E-06;0.8;0.020942182;-0.000121454;610;59.74
sigmoid;(50, 25);0.3;0.01;l1;0.001;16;1.00E-05;0.99;0.020942189;-0.000121782;732;13.57
sigmoid;(50, 25);0.3;0.003;l1;0.001;32;0.0001;0.9;0.020942195;-0.000122039;610;11.89
sigmoid;(50, 25);0.3;0.03;l1;0.01;64;0.0001;0.9;0.020942195;-0.000122069;549;12.46
sigmoid;(100, 50, 25);0;0.003;l1;0.001;32;1.00E-06;0.9;0.020942202;-0.000122393;610;25.73
sigmoid;(100, 50, 25);0;0.003;l2;0.01;64;0.0001;0.99;0.020942212;-0.000122854;549;21.46
sigmoid;(100, 50, 25);0.1;0.001;l2;0.01;16;1.00E-05;0.99;0.020942213;-0.000122913;732;30.08
sigmoid;(100, 50, 25);0.3;0.003;l1;0.001;64;1.00E-05;0.9;0.020942217;-0.000123115;549;25.87
sigmoid;(50, 25);0.3;0.003;l2;0.01;32;1.00E-05;0.8;0.02094222;-0.000123268;610;12.44
sigmoid;(100, 50, 25);0.1;0.003;l2;1.00E-05;16;0.0001;0.9;0.020942221;-0.000123308;732;27.66
sigmoid;(50, 25);0;0.01;l1;0.01;32;0.0001;0.9;0.020942224;-0.000123441;610;12.68
sigmoid;(100, 50, 25);0.3;0.01;l2;1.00E-05;64;1.00E-06;0.9;0.020942226;-0.000123557;549;23.71
sigmoid;(100, 50, 25);0;0.03;l1;0.01;32;1.00E-06;0.8;0.020942233;-0.000123887;610;23.59
sigmoid;(100, 50, 25);0.1;0.001;l1;0.01;32;1.00E-06;0.9;0.02094224;-0.000124223;610;26.56
relu;(50, 25);0.1;0.03;l1;1.00E-05;16;0.0001;0.99;0.020942245;-0.000124452;732;2.3
sigmoid;(100, 100, 100, 50);0.3;0.001;l1;0.001;64;1.00E-05;0.99;0.020942255;-0.000124922;549;28.77
sigmoid;(100, 50, 25);0.3;0.01;l2;0.001;16;1.00E-05;0.99;0.020942257;-0.000125016;732;28.31
